"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"9606"	"Gene.title"	"Gene.symbol"
"1371927_at"	1.82450651572367e-05	1.73004599360496e-08	-11.5296511547719	9.85329416469436	-1.95112541750439	"ANKRD23"	"ankyrin repeat domain 23"	"Ankrd23"
"1377046_at"	0.000974932362372694	8.21352065795189e-06	-6.86075524156991	3.93530669060827	-0.624296081358571	"ANKRD6"	"ankyrin repeat domain 6"	"Ankrd6"
"1371738_at"	0.00294578408452781	4.77402867809902e-05	5.80145782884663	2.18870530636823	1.20738139022664	"ANO10"	"anoctamin 10"	"Ano10"
"1367614_at"	0.00542341414057342	0.000129398800357101	-5.23916418485655	1.19554011482987	-0.637077763193679	"ANXA1"	"annexin A1"	"Anxa1"
"1367584_at"	0.000218689279517752	8.43844288952384e-07	-8.38699952151758	6.1670813916363	-0.819636870662395	"ANXA2"	"annexin A2"	"Anxa2"
"1386862_at"	0.00211402250022447	2.8772222713921e-05	-6.09685274399769	2.692367943088	-0.488129941347324	"ANXA5"	"annexin A5"	"Anxa5"
"1372615_at"	0.00152861105420228	1.67611939124402e-05	-6.42015828191421	3.22892934868767	-0.694907499524465	"AOC3"	"amine oxidase, copper containing 3"	"Aoc3"
"1387376_at"	0.00123587600522009	1.22430102563068e-05	-6.61217852432574	3.54029990786349	-1.204982512378	"AOX1"	"aldehyde oxidase 1"	"Aox1"
"1367872_at"	0.00296270420250616	4.90479868922569e-05	5.78588920780388	2.16180813013681	0.588809015959816	"AP1B1"	"adaptor-related protein complex 1, beta 1 subunit"	"Ap1b1"
"1391125_at"	0.00363263903944045	6.64642468710125e-05	5.61213848681435	1.85926713665158	0.862432805376049	"AP1S3"	"adaptor-related protein complex 1, sigma 3 subunit"	"Ap1s3"
"1373024_at"	0.00657992312615502	0.000179012823997356	-5.06114758302144	0.872159829180605	-0.568927978894291	"AP3S1"	"adaptor-related protein complex 3, sigma 1 subunit"	"Ap3s1"
"1377239_at"	0.00216797448040014	3.02550218493733e-05	-6.06721883012853	2.64241647961218	-0.905421743500561	"APBB1IP"	"amyloid beta precursor protein binding family B member 1 interacting protein"	"Apbb1ip"
"1389651_at"	0.00657992312615502	0.000178396038150373	5.06302876302553	0.875598463096495	1.31039168223631	"APLN"	"apelin"	"Apln"
"1370862_at"	0.000229633497960251	9.30377849544732e-07	-8.31735152728721	6.07219943837835	-1.31260668011841	"APOE"	"apolipoprotein E"	"Apoe"
"1392537_at"	0.00716431168569941	0.000202086743082237	4.99522403321864	0.751376302980885	0.3369492740132	"ARHGEF10L"	"Rho guanine nucleotide exchange factor 10 like"	"Arhgef10l"
"1383428_at"	0.00795934898719642	0.00024646622317985	4.88792016686438	0.55363076957509	0.478987768552807	"ARMC8"	"armadillo repeat containing 8"	"Armc8"
"1370510_a_at"	0.000647473059215341	4.71467084389538e-06	7.21534484395767	4.48314044059602	1.27960201762659	"ARNTL"	"aryl hydrocarbon receptor nuclear translocator-like"	"Arntl"
"1377275_at"	0.000292853670440709	1.41024532206674e-06	-8.0250507713567	5.66697137137108	-1.81186502900689	"ART1"	"ADP-ribosyltransferase 1"	"Art1"
"1387925_at"	8.36826320351898e-07	2.69084639490626e-10	-15.906737236951	13.511373259913	-2.68620843654967	"ASNS"	"asparagine synthetase (glutamine-hydrolyzing)"	"Asns"
"1370964_at"	8.61028085983618e-05	1.85847471642967e-07	-9.52045900105707	7.62500067243572	-1.59797394142754	"ASS1"	"argininosuccinate synthase 1"	"Ass1"
"1385265_a_at"	0.00566248134558639	0.000138926437077797	5.19999999157675	1.12474991078587	0.388373185286234	"ASUN"	"asunder, spermatogenesis regulator"	"Asun"
"1376599_at"	0.00637338176237998	0.000166819922009624	-5.09964620294134	0.942442393819566	-0.584591636410478	"ATAD2"	"ATPase family, AAA domain containing 2"	"Atad2"
"1395973_at"	0.00450468929419289	9.46592883549692e-05	-5.41285894488185	1.50701994907409	-0.655367274511112	"ATL3"	"atlastin GTPase 3"	"Atl3"
"1386911_at"	0.0001745931626779	6.00709617882738e-07	8.63264152070125	6.4966775696007	1.60712922296582	"ATP1A2"	"ATPase Na+/K+ transporting subunit alpha 2"	"Atp1a2"
"1398862_at"	0.00113390843172872	1.06595501194425e-05	6.69783741975962	3.67744484108528	0.607807376201059	"ATP2A2"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"	"Atp2a2"
"1370378_at"	0.00646221992234725	0.000171871428985501	5.08335265905808	0.91272015368286	0.389859980878679	"ATP5A1"	"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle"	"Atp5a1"
"1376039_at"	0.00548365091060817	0.000132599295307802	-5.22568287496479	1.17119521130396	-0.708673248120153	"AURKA"	"aurora kinase A"	"Aurka"
"1370252_at"	0.000597724493446989	4.13231184575397e-06	-7.30115033336891	4.61297478466208	-0.669899991447402	"AVPI1"	"arginine vasopressin-induced 1"	"Avpi1"
"1398347_at"	0.00297599869238612	4.95696749945661e-05	-5.77979912149806	2.15127705957009	-0.606510509692473	"AXL"	"Axl receptor tyrosine kinase"	"Axl"
"1387938_at"	0.00296270420250616	4.90624349429458e-05	5.78571963360192	2.1615149722108	1.99675158348175	"BAALC"	"brain and acute leukemia, cytoplasmic"	"Baalc"
"1370869_at"	0.00105573472239026	9.53570170801467e-06	-6.76719548363703	3.78769954197715	-0.8921092286653	"BCAT1"	"branched chain amino acid transaminase 1"	"Bcat1"
"1370842_at"	0.00280845738242967	4.43407368331126e-05	5.84411554947097	2.26222356840712	0.805466566237499	"BCKDK"	"branched chain ketoacid dehydrogenase kinase"	"Bckdk"
"1368387_at"	0.000530123228398275	3.42630852786434e-06	7.42416561403748	4.79727404977472	0.79326151189083	"BDH1"	"3-hydroxybutyrate dehydrogenase, type 1"	"Bdh1"
"1367457_at"	0.00294420593480359	4.75253667086209e-05	-5.80405915429873	2.19319608266173	-0.351725017733973	"BECN1"	"beclin 1"	"Becn1"
"1374121_at"	0.00708903726969876	0.000197861164349289	-5.00669232647154	0.772427255201922	-0.942105912488279	"BEND4"	"BEN domain containing 4"	"Bend4"
"1373458_at"	0.00184282274215667	2.30508564836276e-05	-6.22846350734827	2.91265204007424	-0.985094472639651	"BEX4"	"brain expressed, X-linked 4"	"Bex4"
"1367594_at"	0.000152956333253526	5.01673558373571e-07	-8.76489919725268	6.67093047403361	-1.37974445967427	"BGN"	"biglycan"	"Bgn"
"1377759_at"	0.00169584507975482	1.99053704315172e-05	-6.3163487904022	3.0583279384322	-0.962651507136556	"BID"	"BH3 interacting domain death agonist"	"Bid"
"1391345_at"	0.00450468929419289	9.48767319751871e-05	-5.41157579645933	1.50473397165237	-0.78511003412437	"BMPER"	"BMP-binding endothelial regulator"	"Bmper"
"1385486_at"	0.00027374938805763	1.2235494691151e-06	-8.1240503827266	5.80549945289997	-1.39864358793878	"BNC2"	"basonuclin 2"	"Bnc2"
"1367898_at"	0.000119712787892367	3.28254054354382e-07	-9.08202456999588	7.07982055741555	-0.779978060091496	"BNIP3L"	"BCL2/adenovirus E1B interacting protein 3-like"	"Bnip3l"
"1373733_at"	0.00101341346479863	8.73323285526969e-06	-6.82220794786241	3.87464704248904	-0.846365342790907	"BOK"	"BOK, BCL2 family apoptosis regulator"	"Bok"
"1388544_at"	1.39595985140706e-05	8.97752243742280e-09	-12.1412748186327	10.4532309851612	-1.30625006916268	"BPGM"	"bisphosphoglycerate mutase"	"Bpgm"
"1383241_at"	0.00779701504359014	0.000233458945561002	-4.91714733760959	0.607630542690956	-0.623171548276094	"C1R"	"complement C1r subcomponent"	"C1r"
"1387893_at"	0.00222140028862656	3.1663177937243e-05	-6.04045342100913	2.59718940243817	-0.862700228218205	"C1S"	"complement component 1, s subcomponent"	"C1s"
"1368000_at"	0.000422866891195929	2.44753980562935e-06	-7.6483061694784	5.12756317005338	-2.23103664162672	"C3"	"complement component 3"	"C3"
"1375575_at"	2.90563287811121e-05	3.88098236236071e-08	-10.8114246387998	9.10440858329167	-1.48201050079215	"CAMK2B"	"calcium/calmodulin-dependent protein kinase II beta"	"Camk2b"
"1386922_at"	0.000391595434071463	2.17839834381694e-06	-7.72692361389335	5.2417427731383	-2.38677717384692	"CA2"	"carbonic anhydrase 2"	"Car2"
"1379814_at"	0.00466410184248177	0.000102133616988652	5.37042465045122	1.43130192915785	0.726894674200085	"CCDC141"	"coiled-coil domain containing 141"	"Ccdc141"
"1370161_at"	0.000563292971045549	3.78559538726389e-06	-7.35853088908238	4.6992099586285	-1.13916406064147	"CCDC80"	"coiled-coil domain containing 80"	"Ccdc80"
"1369814_at"	0.000119712787892367	3.31049222121084e-07	-9.07560460830094	7.07166597640692	-1.84777893879379	"CCL20"	"C-C motif chemokine ligand 20"	"Ccl20"
"1368083_at"	0.00189175140006493	2.50004510320632e-05	6.18010103289428	2.8320017061341	0.561641785838153	"CCNH"	"cyclin H"	"Ccnh"
"1370083_at"	0.00527447542867766	0.000123705784422572	-5.26402523708283	1.24037154254287	-0.688022281370653	"CCR1"	"C-C motif chemokine receptor 1"	"Ccr1"
"1368490_at"	0.00532156896693437	0.000125599910663681	-5.25562382235545	1.2252306487989	-0.885069458306013	"CD14"	"CD14 molecule"	"Cd14"
"1393917_at"	0.00184282274215667	2.29931754032559e-05	-6.22995900310098	2.91514046317064	-1.32063464877139	"CD163"	"CD163 molecule"	"Cd163"
"1374061_at"	0.00377028622818807	7.12861603966232e-05	-5.57242467684856	1.78951272067158	-0.836567691275841	"CD302"	"CD302 molecule"	"Cd302"
"1368921_a_at"	0.000427750583987342	2.51706990159438e-06	-7.62947919274392	5.10009190008427	-0.591411552415739	"CD44"	"CD44 molecule (Indian blood group)"	"Cd44"
"1367929_at"	0.0012139016393866	1.19442394177401e-05	-6.62741361318502	3.56477126824731	-0.462757240659663	"CD59"	"CD59 molecule"	"Cd59"
"1375010_at"	0.00544060219405621	0.000130552821996122	-5.23426354771269	1.18669320214761	-1.00048859283943	"CD68"	"Cd68 molecule"	"Cd68"
"1392082_a_at"	0.0025659107713781	3.8892951311637e-05	5.92017632147337	2.39265538815746	1.93424493684301	"CD7"	"Cd7 molecule"	"Cd7"
"1386976_at"	0.000684345620096148	5.03923428412547e-06	-7.17225212035668	4.41753628794326	-0.995926392588117	"CD82"	"Cd82 molecule"	"Cd82"
"1373893_at"	0.00749182010056002	0.00021949654295363	-4.95046178880411	0.669056331328842	-0.556267353669441	"CDC23"	"cell division cycle 23"	"Cdc23"
"1370034_at"	0.00055195472079363	3.63840373525496e-06	-7.38458992608822	4.7382179025658	-1.98720591089555	"CDC25B"	"cell division cycle 25B"	"Cdc25b"
"1388936_at"	0.00786633212094587	0.000241056449122525	-4.89987699876662	0.575734437688018	-0.511095138030054	"CDH11"	"cadherin 11"	"Cdh11"
"1367888_at"	0.00432774160954266	8.86450176944171e-05	-5.44962236487845	1.57241902940677	-2.49173353875546	"CDHR1"	"cadherin-related family member 1"	"Cdhr1"
"1374139_at"	0.00128651897312507	1.31138144146322e-05	-6.56990982216364	3.47222649082427	-1.17458278661836	"CDR2"	"cerebellar degeneration-related protein 2"	"Cdr2"
"1387343_at"	0.00592704411412475	0.000149419678622265	-5.15997634236227	1.05219787519368	-1.11098625205223	"CEBPD"	"CCAAT/enhancer binding protein delta"	"Cebpd"
"1375950_a_at"	0.0083248713160669	0.000263872809405074	-4.85121498157819	0.485670690680103	-0.741585929639241	"CEP164"	"centrosomal protein 164"	"Cep164"
"1370363_at"	0.00327371804416136	5.68321672652502e-05	-5.70136302924723	2.01516740719838	-0.959519670037025	"CES1"	"carboxylesterase 1D"	"Ces1d"
"1387029_at"	0.0058586728492803	0.000146377337016972	-5.17127186526221	1.07269481017832	-1.22186635303953	"CFH"	"complement factor H"	"Cfh"
"1380063_at"	0.00779701504359014	0.000235921492427325	-4.91148654122681	0.597179724504191	-1.39726342429288	"CH25H"	"cholesterol 25-hydroxylase"	"Ch25h"
"1389573_at"	5.49652450940934e-05	8.83714027687279e-08	-10.1172608935384	8.33137639652148	-0.707982800698217	"CHAC1"	"ChaC glutathione-specific gamma-glutamylcyclotransferase 1"	"Chac1"
"1392171_at"	5.41920374748742e-06	2.78810443936457e-09	-13.2994405211483	11.5026084033253	-2.94237263776102	"CHI3L1"	"chitinase 3 like 1"	"Chi3l1"
"1379013_at"	0.00506270030408382	0.000115908634248937	-5.30007960327208	1.30524095140473	-0.351462726676214	"CHPF2"	"chondroitin polymerizing factor 2"	"Chpf2"
"1379770_at"	0.00107820957992619	9.924812416811e-06	6.74225071490266	3.74812769445117	0.82568458756321	"CHPT1"	"choline phosphotransferase 1"	"Chpt1"
"1369843_at"	0.00161181245028484	1.79844663895572e-05	-6.37751591137143	3.15904325907612	-2.05596796688715	"CHRNA1"	"cholinergic receptor nicotinic alpha 1 subunit"	"Chrna1"
"1367675_at"	0.000563292971045549	3.78486014548729e-06	-7.35865838259151	4.69940104025749	-0.841535227466929	"CIB1"	"calcium and integrin binding 1"	"Cib1"
"1375643_at"	0.00544060219405621	0.000130190105343154	-5.23579897704876	1.18946539037585	-0.463929203466128	"CKAP4"	"cytoskeleton-associated protein 4"	"Ckap4"
"1373823_at"	0.00738627711093931	0.000214185103503907	-4.96371574885762	0.69345666558725	-0.977280217973082	"CKS2"	"CDC28 protein kinase regulatory subunit 2"	"Cks2"
"1385525_at"	0.00589036299173457	0.000147800513939457	-5.16595784556607	1.06305402449773	-0.935068215831381	"CLEC1B"	"C-type lectin domain family 1, member B"	"Clec1b"
"1382692_at"	0.00177984092985701	2.20913405230009e-05	-6.25386673612059	2.95487681043784	-1.10318001413951	"CLEC7A"	"C-type lectin domain family 7, member A"	"Clec7a"
"1375633_at"	0.00011276256669186	2.93699729960469e-07	-9.16655033968296	7.18671682388811	-0.609359801207093	"CLIC1"	"chloride intracellular channel 1"	"Clic1"
"1389456_at"	0.0010222108694854	8.96284294223989e-06	6.8059406620259	3.84898277275565	0.602218541754209	"CLOCK"	"clock circadian regulator"	"Clock"
"1367784_a_at"	0.000346004450851264	1.82464805748118e-06	-7.84751842597624	5.41522121381157	-0.542075394406037	"CLU"	"clusterin"	"Clu"
"1396103_at"	0.00136155060275215	1.43399842355251e-05	6.51514618138104	3.38363781033668	0.782671375503427	"CMBL"	"carboxymethylenebutenolidase homolog"	"Cmbl"
"1388763_at"	0.00688240039304945	0.000189373699704863	-5.03051591860558	0.816104963356281	-0.730315085043504	"CNN2"	"calponin 2"	"Cnn2"
"1387897_at"	0.000117658583828434	3.10235180357296e-07	-9.12485559899516	7.13409564834735	-1.05167943767675	"CNP"	"2',3'-cyclic nucleotide 3' phosphodiesterase"	"Cnp"
"1384874_at"	3.53130401541113e-09	2.27100808091008e-13	-26.9338767391555	18.6143797975771	-4.0204891775883	"CNPY1"	"canopy FGF signaling regulator 1"	"Cnpy1"
"1393410_at"	0.00395734945330314	7.63500328622105e-05	5.53362992599725	1.72115801074071	0.787471976967888	"CNTNAP2"	"contactin associated protein-like 2"	"Cntnap2"
"1376105_at"	0.00154249990397106	1.69630845737195e-05	-6.41289958557607	3.21705213667349	-0.827067649726295	"COL14A1"	"collagen type XIV alpha 1 chain"	"Col14a1"
"1393891_at"	0.0017785155530806	2.18878161238923e-05	-6.25940383722879	2.96406783287478	-1.56612774053901	"COL8A1"	"collagen, type VIII, alpha 1"	"Col8a1"
"1374172_at"	0.0010222108694854	8.9568487562655e-06	-6.80635973153358	3.84964440985674	-1.99862711225414	"COL8A2"	"collagen type VIII alpha 2 chain"	"Col8a2"
"1390281_a_at"	0.000267821731816468	1.18844332585204e-06	8.1444468837765	5.83387597119186	0.691601277885228	"COQ10A"	"coenzyme Q10A"	"Coq10a"
"1375922_at"	0.00164655820880173	1.8795722181569e-05	6.35088409191076	3.11526033576562	0.487354312563193	"COX15"	"COX15 cytochrome c oxidase assembly homolog"	"Cox15"
"1368419_at"	0.000200042575058731	7.52940880852041e-07	-8.46882966374833	6.27774763377076	-1.72994781584596	"CP"	"ceruloplasmin (ferroxidase)"	"Cp"
"1392996_at"	0.000227476218183797	9.0700829784851e-07	-8.3354621575451	6.09693304842698	-1.70586697485829	"CPEB1"	"cytoplasmic polyadenylation element binding protein 1"	"Cpeb1"
"1377998_at"	0.00646221992234725	0.000172054345660745	5.08277203556003	0.911660370946394	0.479436230665076	"CPOX"	"coproporphyrinogen oxidase"	"Cpox"
"1368399_a_at"	0.000430994164164891	2.57773287033891e-06	-7.61349672852198	5.07673224879219	-1.02424957814958	"CPQ"	"carboxypeptidase Q"	"Cpq"
"1373148_at"	1.75477602317604e-06	7.89956729298836e-10	-14.6543848174634	12.6021450802822	-1.99831033002962	"CPXM2"	"carboxypeptidase X (M14 family), member 2"	"Cpxm2"
"1371886_at"	0.00313492629071077	5.3426506771173e-05	5.73675374530664	2.0766900714795	0.98432262142488	"CRAT"	"carnitine O-acetyltransferase"	"Crat"
"1389761_at"	0.00389261637968566	7.47256175012811e-05	-5.54577454153619	1.74257904145357	-0.592266390282694	"CREB5"	"cAMP responsive element binding protein 5"	"Creb5"
"1376799_a_at"	0.00786633212094587	0.000240541803773405	-4.90102893778884	0.577863035534047	-1.42890935749764	"CRLF1"	"cytokine receptor-like factor 1"	"Crlf1"
"1368426_at"	0.00778852170049937	0.000232859355563684	-4.91853502014459	0.610191857867786	-0.421237829934763	"CROT"	"carnitine O-octanoyltransferase"	"Crot"
"1392640_at"	0.000136305313113919	4.11997152085546e-07	8.91112187241135	6.8610157132612	1.08263762660822	"CRY1"	"cryptochrome circadian clock 1"	"Cry1"
"1369985_at"	0.000611203605817235	4.30411234039598e-06	7.27457330079145	4.57287342819724	1.18437452394454	"CRYBB1"	"crystallin, beta B1"	"Crybb1"
"1375295_at"	0.00462239857631169	9.98203364037203e-05	5.38320238189235	1.45412792654367	0.392148144841981	"CS"	"citrate synthase"	"Cs"
"1388784_at"	0.00295052397087865	4.81966036594859e-05	-5.79597509330309	2.1792370318818	-0.839288338425852	"CSF1R"	"colony stimulating factor 1 receptor"	"Csf1r"
"1392528_at"	0.00619355401003072	0.000160718932637538	-5.12002234695916	0.97956415712489	-0.399216033322717	"CSF2RA"	"colony stimulating factor 2 receptor alpha subunit"	"Csf2ra"
"1371592_at"	0.00779701504359014	0.000234872337361621	-4.91389076935686	0.60161882047973	-0.719013558538767	"CSK"	"c-src tyrosine kinase"	"Csk"
"1370282_at"	0.0010222108694854	8.89925471162458e-06	-6.81040139814553	3.85602416814127	-1.49465299556521	"CSRP2"	"cysteine and glycine-rich protein 2"	"Csrp2"
"1367631_at"	9.84739280409186e-05	2.34318488537508e-07	-9.33998345910584	7.403354561352	-1.76492942002932	"CTGF"	"connective tissue growth factor"	"Ctgf"
"1398354_at"	0.00765414217330541	0.000225939821701481	4.93482296561531	0.640237947014892	0.671673299422809	"CTNNAL1"	"catenin alpha-like 1"	"Ctnnal1"
"1367646_at"	0.00593425952957572	0.000149792396241582	-5.15860899460472	1.04971554859296	-0.658315861459885	"CTSB"	"cathepsin B"	"Ctsb"
"1374778_at"	0.0051444024811949	0.000118937116433941	5.28578413562502	1.27954123714556	0.346982814086255	"CTSC"	"cathepsin C"	"Ctsc"
"1369947_at"	0.000219404238543846	8.53658087520673e-07	-8.37872917335939	6.15584796834267	-0.937538837295531	"CTSK"	"cathepsin K"	"Ctsk"
"1387005_at"	0.00606934850273147	0.000154373280994906	-5.14208673153838	1.0197013036231	-1.07910077024474	"CTSS"	"cathepsin S"	"Ctss"
"1398390_at"	5.27709189565237e-05	8.1449696450469e-08	-10.1844554006572	8.40843181463223	-1.93692113526378	"CXCL13"	"C-X-C motif chemokine ligand 13"	"Cxcl13"
"1372064_at"	1.96095435398746e-05	2.06135119357189e-08	-11.370682453996	9.69179313920963	-0.859267299044784	"CXCL16"	"C-X-C motif chemokine ligand 16"	"Cxcl16"
"1379344_at"	7.9132398264096e-05	1.57677529787391e-07	-9.65004431586855	7.78180601184661	-1.27121001323581	"CYBB"	"cytochrome b-245 beta chain"	"Cybb"
"1375001_at"	0.000194894273114359	7.20693315159694e-07	-8.50040306254936	6.32021414170224	-0.922705879475666	"CYTL1"	"cytokine like 1"	"Cytl1"
"1392550_at"	0.00450468929419289	9.42808465859948e-05	-5.41509949813973	1.51101103668249	-0.511122995118197	"DACT1"	"dishevelled-binding antagonist of beta-catenin 1"	"Dact1"
"1369941_at"	0.00523189828446969	0.000122305863622929	-5.27032110400118	1.25171167761486	-0.653777780806098	"DAP"	"death-associated protein"	"Dap"
"1369590_a_at"	0.00407208184354033	8.03178476641247e-05	-5.50506415823993	1.67069144909986	-0.555305384608939	"DDIT3"	"DNA-damage inducible transcript 3"	"Ddit3"
"1378825_a_at"	0.00127430176188239	1.28663543275048e-05	6.58161402808289	3.49110242234048	0.474667023914875	"DENND4B"	"DENN domain containing 4B"	"Dennd4b"
"1384971_at"	0.00821231897502172	0.00025878879049234	-4.86166995861654	0.505044413333763	-1.00296063505277	"DEPDC7"	"DEP domain containing 7"	"Depdc7"
