"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"9606"	"Gene.title"	"Gene.symbol"
"1600375_x_at"	0.182713997765872	0.00452334239440456	-3.55297544721423	-1.88410953482547	-1.64638729516667	"BANF1"	"barrier to autointegration factor 1"	"BANF1"
"1583601_at"	0.0853747769271857	0.000863994313401871	4.52452787096537	-0.325878261152768	0.701413971000001	"BCAP31"	"B-cell receptor-associated protein 31"	"BCAP31"
"1588377_at"	0.0650137298503695	0.000436471397830289	4.94741520575774	0.311543481359123	0.780562861666672	"BCKDK"	"branched chain ketoacid dehydrogenase kinase"	"BCKDK"
"1603065_at"	0.159752369009658	0.003447171931961	3.70829864007739	-1.62794727230809	0.441977079833334	"BCL7C"	"BCL tumor suppressor 7C"	"BCL7C"
"1583464_at"	0.140093154895828	0.00240782363827981	3.91557373970887	-1.28961131113639	0.687654128500002	"BOLA1"	"bolA homolog 1 (E. coli)"	"BOLA1"
"1585387_at"	0.143015412257773	0.00259380250724702	3.8723776347477	-1.35975054336923	0.450483215000002	"BOLA3"	"bolA family member 3"	"BOLA3"
"1585856_at"	0.223733778843239	0.007209497974497	3.2891041917721	-2.32305020945028	0.951987926500001	"BPNT1"	"3'(2'), 5'-bisphosphate nucleotidase 1"	"BPNT1"
"1583567_at"	0.242691207054911	0.00862658495365177	3.18820839008804	-2.49167453190009	0.605539300333335	"BTD"	"biotinidase"	"BTD"
"1598873_at"	0.224666665675176	0.00728125563075572	-3.28352728414845	-2.33236318484446	-0.146971055666666	"C9orf91"	"chromosome 11 open reading frame, human C9orf91"	"C11H9orf91"
"1590839_at"	0.0259232251343484	2.46033224570579e-05	6.93547845396607	2.91468697309587	0.930424869500004	"C19orf53"	"chromosome 20 open reading frame, human C19orf53"	"C20H19orf53"
"1584093_at"	0.0410913806119127	9.33705399896946e-05	5.96663136372194	1.72745164111617	0.730691984000007	"C19orf70"	"chromosome 20 open reading frame, human C19orf70"	"C20H19orf70"
"1588492_at"	0.116159326613679	0.00153989736108433	4.17778641301177	-0.868576214679405	0.425306319500001	"C20orf24"	"chromosome 24 open reading frame, human C20orf24"	"C24H20orf24"
"1584646_at"	0.0726778580555968	0.000596700204117828	4.75185398564202	0.0202669966263178	1.07704314583333	"C10orf10"	"chromosome 28 open reading frame, human C10orf10"	"C28H10orf10"
"1583409_s_at"	0.0492644368514673	0.00019558352500876	-5.46582263402124	1.05338746228663	-2.48431092016666	"C3"	"complement component 3"	"C3"
"1603212_at"	0.150333568568121	0.00290439323099533	3.80693909841906	-1.4663880950556	0.820511829666669	"C21orf33"	"chromosome 31 open reading frame, human C21orf33"	"C31H21orf33"
"1603212_at"	0.150333568568121	0.00290439323099533	3.80693909841906	-1.4663880950556	0.820511829666669	"LOC102724023"	"chromosome 31 open reading frame, human C21orf33"	"C31H21orf33"
"1588366_at"	0.151540782595391	0.00294678475753175	3.79857422533721	-1.48005142195871	0.490495657833333	"C1orf174"	"chromosome 5 open reading frame, human C1orf174"	"C5H1orf174"
"1585564_at"	0.227294291710318	0.00741573602654558	-3.27322484012232	-2.34957013610453	-0.901443976333328	"C18orf25"	"chromosome 7 open reading frame, human C18orf25"	"C7H18orf25"
"1589526_at"	0.218711478461154	0.00685959975100847	3.31713450813005	-2.2762586998643	0.723228189666669	"CACNA1S"	"calcium channel, voltage-dependent, L type, alpha 1S subunit"	"CACNA1S"
"1600929_s_at"	0.0931853542958311	0.00103878488471709	4.41295330807803	-0.498632537656025	0.466005920000001	"CAMTA1"	"calmodulin binding transcription activator 1"	"CAMTA1"
"1599364_at"	0.229193858830418	0.00758132991823949	-3.26079711352478	-2.37033116826783	-0.444952074166667	"CANX"	"calnexin"	"CANX"
"1597345_at"	0.232077447061208	0.00775864358581883	-3.24779252748699	-2.39206077181477	-0.520281929999996	"CAP2"	"CAP, adenylate cyclase-associated protein, 2 (yeast)"	"CAP2"
"1604136_at"	0.209000521362507	0.00599566585767908	-3.39312237730932	-2.14957505703093	-0.703175089833331	"CAPRIN1"	"cell cycle associated protein 1"	"CAPRIN1"
"1586840_at"	0.0242334837888848	1.82412373269739e-05	7.16572367449681	3.17511644785086	1.18185728116667	"CCBL1"	"cysteine conjugate-beta lyase, cytoplasmic"	"CCBL1"
"1600092_at"	0.208494391118622	0.00586076467492172	-3.40599072992991	-2.12814875657461	-0.615858244166667	"CCDC115"	"coiled-coil domain containing 115"	"CCDC115"
"1602706_s_at"	0.167326179625525	0.00369642410658756	3.66826530421729	-1.69377664622892	0.724149103333334	"CCDC28A"	"coiled-coil domain containing 28A"	"CCDC28A"
"1585675_at"	0.191374483117044	0.00493156682884931	3.50383537749898	-1.96554205276078	0.616931160166668	"CCDC51"	"coiled-coil domain containing 51"	"CCDC51"
"1587580_at"	0.241074474654595	0.00851836413770424	-3.1952966751926	-2.47982032877571	-0.533526434166665	"CCDC8"	"coiled-coil domain containing 8"	"CCDC8"
"1591882_at"	0.211479021064455	0.00619128493043127	-3.37497869800463	-2.17979922208494	-1.2648135155	"CCNG2"	"cyclin G2"	"CCNG2"
"1604348_at"	0.0931853542958311	0.00104390157968855	-4.40999137651537	-0.50324348137106	-0.757995499166665	"CCT2"	"chaperonin containing TCP1, subunit 2 (beta)"	"CCT2"
"1598100_at"	0.0934438003592719	0.00105115971633188	-4.40581581168129	-0.509745891102329	-0.882358795999998	"CD36"	"CD36 molecule (thrombospondin receptor)"	"CD36"
"1587234_at"	0.125799817676167	0.00184851858099332	4.07005293534232	-1.04053759479733	0.471379881	"CDKN2D"	"cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)"	"CDKN2D"
"1590371_s_at"	0.133225308548677	0.00216658180229804	-3.97707681067232	-1.1901091731182	-2.22961919216667	"CDO1"	"cysteine dioxygenase type 1"	"CDO1"
"1598983_at"	0.143379151595018	0.00262395763470722	3.86567752698992	-1.370648061943	0.604501416166668	"CECR5"	"cat eye syndrome chromosome region, candidate 5"	"CECR5"
"1606173_at"	0.147715375594617	0.00279827144834866	-3.82844652690522	-1.43129041057792	-0.490424427499997	"CFDP1"	"craniofacial development protein 1"	"CFDP1"
"1586158_at"	0.0227864791861617	1.42933629319795e-05	7.35719082441807	3.38562289068614	0.730645375666668	"CGGBP1"	"CGG triplet repeat binding protein 1"	"CGGBP1"
"1587415_at"	0.177959858974562	0.00426424953759144	3.58658890725558	-1.82850781270189	0.635835052333336	"CIB1"	"calcium and integrin binding 1 (calmyrin)"	"CIB1"
"1589316_at"	0.182721715681668	0.00453117456610333	-3.55199042582594	-1.88574017957512	-1.47806194366666	"CILP"	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"	"CILP"
"1585193_at"	0.14369513022359	0.00263849728519567	3.86247545808491	-1.37585783700504	0.846858021333338	"CISD3"	"CDGSH iron sulfur domain 3"	"CISD3"
"1582511_at"	0.0728864233135867	0.000615692615286435	4.73244029333007	-0.00898072277182216	0.974945719000003	"CLCN1"	"chloride channel, voltage-sensitive 1"	"CLCN1"
"1591192_at"	0.0946495443884472	0.00106871569255647	-4.395839607268	-0.525291576278621	-0.505646077166666	"CLIP4"	"CAP-GLY domain containing linker protein family, member 4"	"CLIP4"
"1605364_at"	0.159717343606595	0.00341873441146423	-3.7130548936309	-1.62013589238306	-1.00553785316666	"CLK4"	"CDC-like kinase 4"	"CLK4"
"1586444_at"	0.145270309752461	0.00269586992012928	-3.8500163013134	-1.39613936779559	-0.562335366666661	"CNBP"	"CCHC-type zinc finger, nucleic acid binding protein"	"CNBP"
"1588407_s_at"	0.0853747769271857	0.000856020704626035	4.53016954583161	-0.317192191713485	0.148121622500001	"CNIH4"	"cornichon family AMPA receptor auxiliary protein 4"	"CNIH4"
"1589283_at"	0.197461985600192	0.00521049274092423	3.47260488338774	-2.01738041210455	0.439610056666668	"CNOT11"	"CCR4-NOT transcription complex, subunit 11"	"CNOT11"
"1587555_at"	0.150333568568121	0.00288570749120074	3.81066645745697	-1.46030205909858	0.746468590333338	"COL4A1"	"collagen, type IV, alpha 1"	"COL4A1"
"1582734_at"	0.0853747769271857	0.000862348743823541	4.52568769360253	-0.32409217794292	0.543150901166669	"COL4A2"	"collagen, type IV, alpha 2"	"COL4A2"
"1594870_at"	0.0757242420510791	0.000655497767096281	4.69372135556681	-0.0674894254071079	0.553890713833336	"COMMD2"	"COMM domain containing 2"	"COMMD2"
"1603557_s_at"	0.227294291710318	0.00745693431606657	3.27010671915509	-2.35477863762291	0.446737795000004	"COPE"	"coatomer protein complex, subunit epsilon"	"COPE"
"1592120_at"	0.045343778841	0.000132733848487015	5.72540366375717	1.40800595379607	0.768198051333338	"COQ7"	"coenzyme Q7 homolog, ubiquinone (yeast)"	"COQ7"
"1587543_at"	0.174863222334272	0.00412423608064773	3.60563942259383	-1.79703394515919	0.509171885833334	"COX8A"	"cytochrome c oxidase subunit VIIIA (ubiquitous)"	"COX8A"
"1596649_at"	0.0663270913126083	0.000513235154659686	4.8456731181615	0.160769134066469	1.4325037025	"CREM"	"cAMP responsive element modulator"	"CREM"
"1603528_s_at"	0.167326179625525	0.00377153894610287	3.65674553518371	-1.71274556331579	0.880626846000004	"CRIP1"	"cysteine-rich protein 1 (intestinal)"	"CRIP1"
"1585613_at"	0.0650137298503695	0.000489376965377264	4.87547165774744	0.205101064514531	0.727860092499999	"CTDNEP1"	"CTD nuclear envelope phosphatase 1"	"CTDNEP1"
"1584105_at"	0.0885531409594753	0.00094351502783609	4.47108217900551	-0.408400451124424	0.705167557500004	"CTNS"	"cystinosin, lysosomal cystine transporter"	"CTNS"
"1604102_at"	0.212039935669861	0.00640207558874419	-3.35607237558106	-2.21131066137576	-0.403023649999998	"CTR9"	"Ctr9, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)"	"CTR9"
"1599488_at"	0.11023012906098	0.00136132480286058	4.2509642707146	-0.7526403680223	0.627465294333337	"CUEDC2"	"CUE domain containing 2"	"CUEDC2"
"1583252_at"	0.043046396590362	0.000112526241079584	5.83797154831273	1.55828134649597	0.771799925333337	"CUTA"	"cutA divalent cation tolerance homolog (E. coli)"	"CUTA"
"1588432_at"	0.076101859439321	0.00066768400437865	4.68236114078869	-0.08470044912809	0.52709815833334	"CYC1"	"cytochrome c-1"	"CYC1"
"1600468_at"	0.0410913806119127	9.45103472443942e-05	5.95821761425624	1.71647280564668	0.877816216500001	"CYHR1"	"cysteine/histidine-rich 1"	"CYHR1"
"1584895_at"	0.125799817676167	0.00183484853172377	4.07441446129984	-1.033547146771	0.772459468000004	"D2HGDH"	"D-2-hydroxyglutarate dehydrogenase"	"D2HGDH"
"1591551_s_at"	0.173447187113913	0.00406958144621829	3.61325716045287	-1.78445653608272	0.421362084999998	"DCTN3"	"dynactin 3 (p22)"	"DCTN3"
"1587751_at"	0.189688338916188	0.00483085344373181	-3.51555955678753	-1.94609808960009	-0.727755980999998	"DDX1"	"DEAD (Asp-Glu-Ala-Asp) box helicase 1"	"DDX1"
"1591701_at"	0.197753323648344	0.00528368334334958	-3.46469379816431	-2.0305215651737	-0.766972432333331	"DDX27"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 27"	"DDX27"
"1585231_s_at"	0.225051813904641	0.00731256050700062	-3.28111183316691	-2.33639711383136	-0.986746697833331	"DDX3X"	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked"	"DDX3X"
"1595411_at"	0.0798783063345178	0.00078832770020266	-4.58041292893152	-0.240047894302465	-0.998052171166663	"DDX55"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 55"	"DDX55"
"1604007_at"	0.078431292157637	0.00074430984315492	4.61557982052907	-0.186280440950085	0.781795252166669	"DHPS"	"deoxyhypusine synthase"	"DHPS"
"1601592_x_at"	0.223431002414336	0.00715711737755119	3.2932109731328	-2.3161929068694	0.293429154000007	"DHRS4"	"dehydrogenase/reductase (SDR family) member 4"	"DHRS4"
"1602291_at"	0.192548743990276	0.00502448108769004	-3.49323503982959	-1.9831300805204	-0.341400303499998	"DHX40"	"DEAH (Asp-Glu-Ala-His) box polypeptide 40"	"DHX40"
"1591483_at"	0.212039935669861	0.00639063903880508	3.35708172098134	-2.20962795316706	0.72244409566667	"DIABLO"	"diablo, IAP-binding mitochondrial protein"	"DIABLO"
"1601171_at"	0.197753323648344	0.0052303353345619	-3.47044891767318	-2.02096131587324	-0.163290974333334	"DICER1"	"dicer 1, ribonuclease type III"	"DICER1"
"1594239_at"	0.213397808460873	0.00649181379513883	3.34821577159917	-2.22441019010299	0.513695250833337	"DLC1"	"DLC1 Rho GTPase activating protein"	"DLC1"
"1582438_at"	0.0413080476144604	9.67709550146214e-05	-5.94184592836261	1.69507622443073	-1.22793767566666	"DMD"	"dystrophin"	"DMD"
"1587231_x_at"	0.143015412257773	0.00259839231786277	3.8713526395535	-1.36141735214841	0.833050946500002	"DNPEP"	"aspartyl aminopeptidase"	"DNPEP"
"1584865_s_at"	0.0650137298503695	0.000488141296704393	4.87705649629369	0.207454869646091	0.800870624333338	"DPCD"	"deleted in primary ciliary dyskinesia homolog (mouse)"	"DPCD"
"1584179_at"	0.0303024105901667	3.29880436398995e-05	-6.71459281854791	2.65718801010129	-2.21521497616667	"DSE"	"dermatan sulfate epimerase"	"DSE"
"1584510_at"	0.127363903111641	0.00189077847215458	4.05677901771513	-1.0618269648112	0.932385488	"DYRK1B"	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B"	"DYRK1B"
"1583779_at"	0.211479021064455	0.00621880872967154	-3.37247299933327	-2.18397453947573	-0.500027159999995	"DYRK2"	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2"	"DYRK2"
"1585694_x_at"	0.121453426594781	0.00168772876446255	4.12361842906892	-0.954851421346828	0.653373313333342	"ECH1"	"enoyl CoA hydratase 1, peroxisomal"	"ECH1"
"1604126_at"	0.0885531409594753	0.00093820838817772	4.47449893180252	-0.4031121563263	0.555860953333339	"ECHS1"	"enoyl CoA hydratase, short chain, 1, mitochondrial"	"ECHS1"
"1599112_at"	0.0259232251343484	2.30283492388624e-05	6.98595625548869	2.97247279131943	0.586965587666668	"EDEM2"	"ER degradation enhancer, mannosidase alpha-like 2"	"EDEM2"
"1596767_s_at"	0.12774925058121	0.00193523226896219	-4.04314525506039	-1.0837161494233	-1.0283360805	"EEF1A2"	"eukaryotic translation elongation factor 1 alpha 1"	"EEF1A1"
"1587973_s_at"	0.129066965182393	0.00198082951624382	4.02949532513492	-1.10565412270519	0.567289855666669	"EIF2B4"	"eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa"	"EIF2B4"
"1606087_at"	0.0884191969413496	0.000924384194176281	-4.48349592016667	-0.389195290499489	-1.79156587633333	"EIF3A"	"eukaryotic translation initiation factor 3, subunit A"	"EIF3A"
"1583155_at"	0.127586993149501	0.00189942581697079	4.05410095688973	-1.06612481871967	0.544584708166667	"EIF6"	"eukaryotic translation initiation factor 6"	"EIF6"
"1586505_at"	0.0242334837888848	1.74256250209738e-05	7.20137198285964	3.21472240916692	1.0881945725	"ELMOD3"	"ELMO/CED-12 domain containing 3"	"ELMOD3"
"1583872_s_at"	0.0227864791861617	1.42194632381563e-05	7.36129796949878	3.39007911633735	0.821664209666672	"EMC8"	"ER membrane protein complex subunit 8"	"EMC8"
"1585373_at"	0.0107437756174246	3.59428783253448e-06	8.51009868691527	4.54393062539842	1.6818852885	"ENG"	"endoglin"	"ENG"
"1586764_at"	0.0650137298503695	0.000485781626104998	4.8800947475526	0.211966156464441	0.866138100333337	"EPDR1"	"ependymin related 1"	"EPDR1"
"1588135_at"	0.0504543871002489	0.000218823649695156	5.39180489062741	0.950202475627709	0.526302865333335	"ERAL1"	"Era-like 12S mitochondrial rRNA chaperone 1"	"ERAL1"
"1590887_at"	0.233145475355581	0.00786124112017655	3.24040521121	-2.40440646794536	0.584421791	"ERGIC1"	"endoplasmic reticulum-golgi intermediate compartment 1"	"ERGIC1"
"1584680_s_at"	0.232077447061208	0.00775170349970504	3.24829581682841	-2.3912197275132	1.04771004916667	"FABP3"	"fatty acid binding protein 3, muscle and heart"	"FABP3"
"1598577_s_at"	0.136595541231859	0.00228487502583296	3.9460759187986	-1.24020937185829	0.727938317333336	"FAHD2A"	"fumarylacetoacetate hydrolase domain containing 2A"	"FAHD2A"
"1586705_at"	0.0504543871002489	0.000221541029796602	-5.38369999161327	0.938848101912264	-2.15450957266667	"FAM184B"	"family with sequence similarity 184, member B"	"FAM184B"
"1584455_at"	0.181354900548158	0.00444741011412931	3.56261707258488	-1.86815216253004	0.497410333666666	"FAM189B"	"family with sequence similarity 189, member B"	"FAM189B"
"1604021_at"	0.113000619276696	0.00146563953273813	-4.20708148301946	-0.82207771209	-0.952850599	"FBXW11"	"F-box and WD repeat domain containing 11"	"FBXW11"
"1594236_at"	0.215466488002009	0.00663123291507716	-3.33622693826775	-2.24440470390002	-1.9565891225	"FGL1"	"fibrinogen-like 1"	"FGL1"
"1596747_at"	0.2347352527957	0.00802966741048312	3.22848810150106	-2.42432534465505	0.417833660833338	"FIBP"	"fibroblast growth factor (acidic) intracellular binding protein"	"FIBP"
"1585566_at"	0.20620397254679	0.00573338412654849	-3.41842297335159	-2.10745689828119	-2.02924217633333	"FKBP5"	"FK506 binding protein 5"	"FKBP5"
"1595973_s_at"	0.141950369250946	0.00248947700419932	3.89619693984748	-1.32104873106981	0.411085847000003	"FLCN"	"folliculin"	"FLCN"
"1586842_at"	0.230077377787576	0.00762017660719108	3.25792171901233	-2.37513529900283	0.460863993333333	"FMNL3"	"formin-like 3"	"FMNL3"
"1597379_at"	0.115980265249122	0.00152777918092559	-4.18246506432811	-0.861142395199233	-1.395687672	"FNDC3B"	"fibronectin type III domain containing 3B"	"FNDC3B"
"1598898_s_at"	0.138599979827099	0.00234738392631518	3.93036083815734	-1.26564864345255	0.765679778333336	"FOXRED1"	"FAD-dependent oxidoreductase domain containing 1"	"FOXRED1"
"1586186_at"	0.218711478461154	0.00685106825648048	-3.3178360411443	-2.27508799669912	-2.11350924683333	"FST"	"follistatin"	"FST"
"1584189_x_at"	0.206070169081156	0.00569616450310057	3.42210899408004	-2.1013236053475	0.41771189	"FTH1"	"ferritin, heavy polypeptide 1"	"FTH1"
"1594703_s_at"	0.133225308548677	0.00220202209230321	3.96760810271748	-1.20539959283944	0.464093493833335	"FUNDC2"	"FUN14 domain containing 2"	"FUNDC2"
"1587726_at"	0.12774925058121	0.00193923714970849	4.04193302090805	-1.08566351340008	0.841556700833335	"GALNT11"	"polypeptide N-acetylgalactosaminyltransferase 11"	"GALNT11"
"1582569_at"	0.241074474654595	0.00851871078840517	3.19527382447871	-2.47985854208527	0.373512455833334	"GBGT1"	"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1"	"GBGT1"
"1584157_at"	0.0726778580555968	0.000601773758834448	4.74660485951996	0.0123647739698871	0.839097006333335	"GCDH"	"glutaryl-CoA dehydrogenase"	"GCDH"
"1591969_s_at"	0.214746961149087	0.00659157234489314	3.33961101493562	-2.23876024665976	0.495038313666666	"GK"	"glycerol kinase"	"GK"
"1586636_at"	0.211479021064455	0.00624892775111463	3.36974399309843	-2.18852230167613	0.489398860000001	"GLT8D1"	"glycosyltransferase 8 domain containing 1"	"GLT8D1"
"1588017_s_at"	0.12774925058121	0.00193750491594255	4.04245702930557	-1.08482171079405	0.522474251666672	"GOT2"	"glutamic-oxaloacetic transaminase 2, mitochondrial"	"GOT2"
"1587916_at"	0.113000619276696	0.0014677772156834	-4.20621668680324	-0.823448718683407	-0.896604122499998	"GPATCH4"	"G patch domain containing 4"	"GPATCH4"
"1585498_at"	0.146205962583251	0.00273349896194236	3.84199301423137	-1.4092087447375	0.586327123333335	"GPI"	"glucose-6-phosphate isomerase"	"GPI"
"1584367_s_at"	0.174012799725831	0.00409690152827511	3.60943621998605	-1.79076458921305	0.529149446833338	"GPX1"	"glutathione peroxidase 1"	"GPX1"
"1583587_at"	0.097971047069404	0.00114479231133013	4.35450624087112	-0.589852863013887	0.624411843000003	"GRHPR"	"glyoxylate and hydroxypyruvate reductase"	"GRHPR"
"1589473_s_at"	0.204476012880326	0.0055665907408143	3.43513639833726	-2.07965293151922	0.775770365500003	"GSK3B"	"glycogen synthase kinase 3 beta"	"GSK3B"
"1585400_at"	0.0201403224410297	9.2645651675376e-06	7.70631831180237	3.75571610320148	0.744932412833338	"HAX1"	"HCLS1 associated protein X-1"	"HAX1"
